1612959000.0,1777.19000000,1777.77000000,1759.60000000,1766.14000000,7749.03403000,1612959299999,13680281.05974320,9380,2658.57165000,4694705.51918760,0
1612959300.0,1766.13000000,1772.70000000,1762.56000000,1769.86000000,4988.26793000,1612959599999,8819990.93010940,5883,2222.38867000,3930056.78924930,0
1612959600.0,1769.65000000,1772.32000000,1767.85000000,1768.79000000,2772.87145000,1612959899999,4906866.19716830,3661,1306.54074000,2312132.53168470,0
1612959900.0,1768.90000000,1770.94000000,1760.26000000,1764.69000000,4084.53143000,1612960199999,7205303.66713300,5043,2301.00154000,4058834.82878800,0
1612960200.0,1764.44000000,1767.80000000,1740.00000000,1743.88000000,14431.06616000,1612960499999,25245621.38052630,15846,5104.95731000,8933177.33161620,0
1612960500.0,1743.87000000,1753.42000000,1701.86000000,1702.85000000,20209.72389000,1612960799999,34933441.73318500,22613,6375.36106000,11037747.48697030,0
1612960800.0,1702.85000000,1727.87000000,1687.00000000,1720.87000000,26119.72482000,1612961099999,44609804.43778860,25111,11647.69177000,19911925.64178590,0
1612961100.0,1721.13000000,1743.89000000,1715.00000000,1739.96000000,11672.45656000,1612961399999,20211679.11718430,11238,6455.38058000,11180277.90573170,0
1612961400.0,1739.72000000,1746.38000000,1733.34000000,1746.28000000,8868.67322000,1612961699999,15430081.41201970,8802,4274.60910000,7437238.30977860,0
1612961700.0,1746.27000000,1752.99000000,1742.05000000,1745.00000000,8744.22155000,1612961999999,15276514.90105050,8191,4534.49402000,7923465.91317900,0
1612962000.0,1745.35000000,1754.85000000,1733.79000000,1754.39000000,10778.97519000,1612962299999,18807444.01845510,9074,5343.61609000,9327148.69094610,0
1612962300.0,1754.37000000,1754.78000000,1737.98000000,1740.12000000,8261.22381000,1612962599999,14421408.45971770,7158,3997.34405000,6983727.44889260,0
1612962600.0,1740.11000000,1752.41000000,1731.18000000,1749.28000000,11559.28898000,1612962899999,20128904.10308930,8703,4498.32337000,7835148.98377900,0
1612962900.0,1749.28000000,1755.68000000,1740.06000000,1741.19000000,5927.72133000,1612963199999,10351214.18257710,6151,3424.85905000,5982395.82459170,0
1612963200.0,1741.20000000,1746.78000000,1736.87000000,1743.16000000,4122.30959000,1612963499999,7182277.60354300,4860,1815.42237000,3163041.48226130,0
1612963500.0,1743.17000000,1746.05000000,1725.01000000,1731.42000000,7191.45671000,1612963799999,12486455.61389080,7287,3526.32888000,6128225.60508360,0
1612963800.0,1731.38000000,1742.41000000,1729.33000000,1737.37000000,12191.31558000,1612964099999,21174102.32493100,6675,7395.95977000,12845107.94528460,0
1612964100.0,1737.28000000,1746.40000000,1736.41000000,1745.20000000,3625.00077000,1612964399999,6318979.00927260,4826,2501.02317000,4359652.38725390,0
1612964400.0,1745.67000000,1747.63000000,1740.09000000,1744.90000000,3859.19087000,1612964699999,6729931.82840810,4387,2127.34684000,3710169.95629580,0
1612964700.0,1744.90000000,1748.61000000,1738.38000000,1740.01000000,2765.80574000,1612964999999,4823312.09628860,4186,1345.71285000,2347330.07888420,0
1612965000.0,1740.00000000,1747.18000000,1736.91000000,1743.64000000,2439.84269000,1612965299999,4253194.39014770,3326,1279.41472000,2230460.29480860,0
1612965300.0,1743.71000000,1746.52000000,1740.00000000,1745.28000000,2876.49487000,1612965599999,5017658.01873020,3365,1486.35643000,2593191.36142960,0
1612965600.0,1745.28000000,1753.94000000,1733.71000000,1753.93000000,4659.98713000,1612965899999,8122609.86329590,6555,2576.72175000,4491851.32639860,0
1612965900.0,1753.93000000,1763.17000000,1751.55000000,1760.07000000,6239.74239000,1612966199999,10975789.60649010,6816,3380.25927000,5945366.17955130,0
1612966200.0,1759.85000000,1762.26000000,1755.42000000,1759.68000000,4127.57690000,1612966499999,7262851.77684380,5121,2149.83384000,3783067.50277870,0
